DSP	RSCU	dRSCU	CpG?	CpG_exon	f_premrna	f_mrna	TFBs
7	0.529	0.9419	0.0	0.5172	0.4105	0.3216	0
46	1.1353	0.1504	0.0	0.4681	0.3577	0.4112	0
57	0.7249	0.2306	1.0	0.4681	0.3621	0.3944	0
28	0.9296	0.1407	1.0	0.518	0.4325	0.3349	0
71	1.1457	0.0393	0.0	0.7484	0.4603	0.2595	0
65	0.7249	0.2306	1.0	0.8672	0.497	0.2149	0
15	1.1245	0.185	0.0	0.6279	0.4649	0.1355	0
6	0.7725	1.5988	0.0	0.5339	0.2002	0.4154	0
29	1.062	0.5368	0.0	0.5207	0.0804	0.231	0
17	0.7904	0.3593	0.0	0.5207	0.0821	0.2357	0
23	1.062	0.5368	1.0	0.6175	0.1295	0.2513	0
45	0.8952	0.5475	0.0	0.5136	0.236	0.4069	1
61	0.4517	0.6547	1.0	0.7057	0.036	0.2644	0
19	1.0835	0.3251	0.0	0.488	0.0547	0.298	0
15	0.4517	0.6547	1.0	0.92	0.1905	0.4333	1
16	1.1457	0.0393	0.0	0.2139	0.355	0.4629	0
141	0.7249	0.257	0.0	0.3302	0.4542	0.4761	0
245	1.1245	0.2219	0.0	0.2287	0.3713	0.4433	0
494	1.471	0.9419	0.0	0.2287	0.3702	0.4221	0
2221	0.7725	1.5988	0.0	0.2287	0.3621	0.265	0
891	0.8668	0.2664	0.0	0.2287	0.3562	0.152	0
873	1.1457	0.1506	0.0	0.2287	0.3561	0.1505	1
64	1.1457	0.0393	0.0	0.5158	0.182	0.071	0
1056	0.7249	0.2306	1.0	0.2054	0.0204	0.1505	0
13	1.1064	0.0393	0.0	0.7955	0.0288	0.0466	0
688	0.9288	0.1425	0.0	0.1729	0.1487	0.4978	0
32	1.0	0.0	0.0	0.279	0.3314	0.0678	1
122	1.1457	0.0393	0.0	0.279	0.3349	0.0848	1
2	1.1545	0.309	0.0	0.2996	0.4854	0.0662	0
5560	0.4762	0.6243	0.0	0.3798	0.3298	0.3298	0
202	0.8952	0.5475	0.0	0.5264	0.1337	0.3803	1
9	0.7904	1.5808	0.0	0.309	0.0679	0.0783	0
78	0.9418	0.1163	0.0	0.18	0.095	0.4996	0
665	1.1127	0.2255	1.0	0.3564	0.4988	0.1826	1
293	0.5079	0.9007	0.0	0.3564	0.4616	0.1218	0
374	0.8668	0.2664	0.0	0.8203	0.008	0.0131	0
112	1.1245	0.185	0.0	0.6982	0.0666	0.2667	0
21	0.9026	0.5771	1.0	0.5329	0.1136	0.2932	1
51	0.9026	0.5771	1.0	0.5329	0.1114	0.2784	0
17	1.291	0.0212	0.0	0.316	0.171	0.0935	0
91	0.985	0.4361	0.0	0.3556	0.3287	0.1685	1
25	1.0835	0.5756	0.0	0.3739	0.2835	0.2545	1
22	0.4271	1.1717	1.0	0.3894	0.1369	0.393	0
26	1.0	0.0	0.0	0.3557	0.4934	0.4335	0
46	1.2698	0.0212	0.0	0.2952	0.1445	0.0877	0
68	0.7725	1.5988	0.0	0.3872	0.1213	0.4502	0
129							0
25	0.985	0.4361	0.0	0.2888	0.0684	0.2504	0
31	1.062	0.5368	0.0	0.2888	0.0686	0.2534	0
118	1.062	0.5368	0.0	0.2888	0.0716	0.297	1
114	0.985	0.1504	0.0	0.2888	0.0721	0.3046	1
64	2.3713	1.1976	0.0	0.306	0.446	0.333	1
76	0.8873	0.2255	0.0	0.205	0.2364	0.4894	0
22	0.9296	0.1407	1.0	0.8782	0.4617	0.1452	0
47	0.7725	1.5988	0.0	0.1518	0.0667	0.2231	1
22	1.1245	0.185	0.0	0.3034	0.1224	0.2986	0
57	0.9296	0.1407	1.0	0.3458	0.1965	0.3987	0
9	1.3455	0.3455	0.0	0.3458	0.1975	0.4066	1
25	1.2962	0.8445	1.0	0.6026	0.252	0.4413	1
10	1.291	0.6349	1.0	0.2485	0.3307	0.3651	0
14	1.291	0.0212	0.0	0.124	0.1147	0.192	0
394	0.6545	0.3455	0.0	0.1359	0.1596	0.4479	0
68	1.0	0.3455	1.0	0.8435	0.0864	0.3145	0
263	0.985	0.4361	0.0	0.8435	0.0562	0.2044	0
59	0.4271	0.4848	1.0	0.2436	0.101	0.408	0
3248	1.0704	0.1407	1.0	0.15	0.1382	0.2149	1
2801	0.8952	0.5475	1.0	0.15	0.1899	0.2953	0
2579	0.9288	0.1425	0.0	0.15	0.2156	0.3353	0
2330	1.0	0.0	0.0	0.15	0.2444	0.3801	1
6	0.912	0.1501	0.0	0.3157	0.2389	0.1657	0
68	0.529	0.9419	0.0	0.246	0.2277	0.339	0
26	1.0835	0.3251	0.0	0.0	0.0356	0.1335	0
45	0.4679	1.3839	0.0	0.5944	0.2859	0.4391	1
15	0.9288	0.1425	1.0	0.9059	0.3169	0.1183	0
124	1.1545	0.309	0.0	0.679	0.0093	0.0437	0
30	0.9418	0.1163	0.0	0.212	0.0124	0.195	1
4	1.1353	0.2857	0.0	0.5537	0.2404	0.282	0
18	0.985	0.1504	0.0	0.4926	0.3996	0.0716	0
19	1.062	0.5368	0.0	0.4047	0.1193	0.1875	0
39	0.4311	1.9401	0.0	0.3644	0.3868	0.2864	0
92	1.0	0.3455	0.0	0.4744	0.2808	0.2013	1
68	0.4679	1.3839	0.0	0.4744	0.259	0.1076	1
7	1.0835	0.3251	1.0	1.0165	0.1837	0.1323	0
28	0.985	0.1504	0.0	0.5069	0.3691	0.2825	0
29	1.062	0.1501	0.0	0.4296	0.4829	0.3326	0
29	0.912	0.4848	1.0	0.6063	0.3907	0.3542	0
50	0.912	0.1501	0.0	0.6063	0.3788	0.4486	0
24	1.062	0.5368	1.0	0.5074	0.3301	0.4975	0
29	0.6545	0.3455	0.0	0.2241	0.3005	0.4611	0
29	0.4517	0.6547	1.0	0.542	0.4453	0.1001	0
12	1.1457	0.6939	1.0	0.2595	0.1336	0.4577	0
125	1.1457	0.1506	0.0	0.8623	0.0166	0.105	1
65	0.7249	0.2306	0.0	0.8974	0.2726	0.2116	0
44	1.2962	0.8445	1.0	0.8974	0.2743	0.2222	0
38	1.1457	0.0393	0.0	0.2286	0.0329	0.2534	0
149	1.0	0.0	0.0	0.1601	0.0446	0.2906	0
13	1.0704	0.1407	1.0	0.2271	0.0596	0.3522	1
29	1.2698	0.0635	1.0	0.3462	0.0645	0.3684	1
83	0.8668	0.2664	0.0	0.2203	0.0832	0.3987	0
27							0
86	1.062	0.1501	0.0	0.3729	0.3935	0.2151	0
4	1.0835	0.3251	0.0	0.7895	0.4129	0.1934	0
31	0.8668	0.2664	0.0	0.4826	0.1218	0.3091	1
29	1.1332	0.2664	0.0	0.432	0.0592	0.1877	1
81	1.1064	0.0393	0.0	0.1444	0.0589	0.428	0
38	0.4517	0.8445	1.0	0.4532	0.2014	0.4516	0
128	1.1245	0.2219	0.0	0.0914	0.3671	0.3692	1
101	1.1457	0.1506	0.0	0.0914	0.3684	0.3597	1
86	1.1353	0.1504	0.0	0.2698	0.3411	0.2735	0
91	0.7725	1.5988	0.0	0.2698	0.3409	0.2725	0
86	1.062	0.5368	0.0	0.2698	0.3383	0.2534	0
137	1.0	0.0	0.0	0.3815	0.2075	0.1605	0
107	1.0704	0.1407	0.0	0.1584	0.4821	0.3148	0
37	1.291	0.0212	0.0	0.1551	0.026	0.1958	0
35	0.7904	0.3593	0.0	0.1174	0.1248	0.2663	0
52	1.0835	0.5756	0.0	0.1174	0.1263	0.2772	0
47	0.529	0.9419	0.0	0.2978	0.4576	0.4203	0
107	1.062	0.5368	0.0	0.1268	0.2395	0.471	0
131	0.8668	0.2664	0.0	0.4143	0.207	0.4283	0
32	0.7249	0.257	0.0	0.0	0.1399	0.2713	0
16	0.7725	1.5988	0.0	0.2886	0.017	0.1017	0
9	1.0582	0.1163	1.0	0.0	0.1252	0.4755	0
131	1.0704	0.1407	1.0	0.1224	0.3107	0.4141	0
104	0.6545	0.3455	0.0	0.2521	0.2718	0.2924	0
80	1.4211	0.2857	1.0	0.3238	0.2289	0.2217	0
116	1.1064	0.6547	1.0	0.3238	0.2278	0.2078	0
5	0.9026	0.5771	1.0	0.413	0.206	0.0444	0
14	1.1064	0.0393	0.0	0.0	0.1465	0.3919	0
14	0.985	0.1504	0.0	0.2804	0.2925	0.3183	0
17	0.4679	1.3839	0.0	0.2804	0.2926	0.3173	0
47	0.529	0.9419	0.0	0.2804	0.301	0.2475	0
92	1.1245	0.2219	0.0	0.4108	0.3279	0.3438	0
38	1.0835	0.3251	1.0	0.8	0.0258	0.4612	0
17	0.985	0.4361	0.0	0.788	0.0235	0.4463	0
44	0.9026	0.4069	0.0	0.4499	0.2395	0.3026	0
128	0.8952	0.5475	0.0	0.4499	0.2598	0.3427	0
29	0.6545	0.6909	0.0	0.1321	0.4585	0.4229	0
41	1.0835	0.5756	0.0	0.7222	0.1953	0.3045	0
80	0.3255	0.5771	1.0	0.4103	0.2877	0.1667	0
110	0.6545	0.6909	0.0	0.4103	0.2937	0.1782	0
131	1.1457	0.0393	0.0	0.2604	0.4878	0.2894	0
26	1.062	0.1501	0.0	0.2604	0.4868	0.338	0
11	0.912	0.1501	0.0	0.1031	0.1793	0.1993	0
77	0.6545	0.3455	0.0	0.3834	0.4351	0.2346	0
17	1.2698	0.0635	1.0	0.2765	0.2535	0.4451	0
95	2.3713	1.5988	0.0	0.1923	0.1798	0.3838	0
63648	1.0	0.3455	0.0	0.0834	0.4846	0.4846	0
109263	0.7249	0.2306	0.0	0.1993	0.4926	0.4926	0
109716	0.6545	0.6909	0.0	0.1993	0.0255	0.0255	0
123237	1.0	0.3455	0.0	0.1928	0.121	0.121	0
123519	0.4611	0.3114	0.0	0.1928	0.4008	0.4008	0
123678	1.0712	0.1425	0.0	0.1928	0.4405	0.4405	0
48433	0.3255	0.5771	1.0	0.2134	0.3208	0.3208	0
48175	0.7904	0.3832	0.0	0.2134	0.4078	0.4078	0
48121	1.0862	0.1724	1.0	0.2134	0.3512	0.3512	0
31634	1.0712	0.1425	0.0	0.1061	0.1458	0.1458	0
75	0.4611	0.3114	0.0	0.3277	0.0603	0.1377	1
43	0.7904	0.3832	0.0	0.1515	0.3804	0.3592	0
36	1.1615	0.3231	0.0	0.2527	0.385	0.3798	0
45	1.062	0.5368	0.0	0.2368	0.4557	0.4711	0
40	1.1545	0.309	0.0	0.1698	0.4582	0.4816	0
72	0.8385	0.3231	1.0	0.4836	0.4389	0.4124	0
39	1.1545	0.309	0.0	0.3291	0.421	0.391	0
10	1.4427	0.5475	0.0	0.3833	0.1927	0.2092	0
16	1.291	0.0212	0.0	0.3736	0.16	0.1785	0
1	0.8455	0.309	0.0	0.5326	0.0807	0.1093	0
30807	1.062	0.5368	0.0	0.2444	0.1392	0.1392	1
30891	2.3713	1.1976	0.0	0.2444	0.2278	0.2278	0
69141	0.912	0.1501	0.0	0.1448	0.2064	0.2064	0
69219	0.985	0.1504	0.0	0.1448	0.1308	0.1308	0
65451	1.1353	0.6767	1.0	0.1873	0.3866	0.3866	0
54816	0.5079	0.5756	0.0	0.1489	0.0629	0.0629	0
54681	1.0	0.0	0.0	0.1489	0.2044	0.2044	0
54600	0.4311	1.9401	0.0	0.1489	0.2893	0.2893	0
54318	0.8873	0.2255	0.0	0.1489	0.414	0.414	1
54249	0.912	0.4848	1.0	0.1489	0.3417	0.3417	0
54159	1.1064	0.0393	0.0	0.1489	0.2474	0.2474	0
54144	0.985	0.1504	0.0	0.1489	0.2317	0.2317	0
64	0.7725	1.5988	0.0	0.7203	0.0053	0.0466	0
11	1.1353	0.1504	0.0	0.523	0.2148	0.2369	0
45	0.8455	0.309	0.0	0.523	0.2137	0.247	0
20	0.8873	0.2255	0.0	0.075	0.1936	0.3018	0
300	0.4271	1.1717	1.0	0.1055	0.2972	0.3685	1
420	0.7904	0.3593	0.0	0.1055	0.249	0.3088	0
477	0.985	0.4361	0.0	0.1055	0.2261	0.2804	1
642	0.4611	0.3114	0.0	0.1055	0.1598	0.1982	0
101	1.4427	0.5475	0.0	0.0	0.2239	0.2824	0
6031	1.1545	0.309	0.0	0.124	0.1091	0.1091	0
6178	0.8385	0.3231	0.0	0.124	0.2576	0.2576	1
6511	1.1245	0.2219	0.0	0.124	0.4051	0.4051	0
124882							0
125302							0
132098	0.9026	0.2219	0.0	0.1542	0.1129	0.1129	0
132632	0.5079	0.9007	0.0	0.1542	0.3958	0.3958	0
132692	0.9026	0.2219	0.0	0.1542	0.3407	0.3407	0
132713	0.4586	0.6767	1.0	0.1542	0.3214	0.3214	0
132767	1.062	0.1501	0.0	0.1542	0.2718	0.2718	0
52755	2.3713	1.1976	0.0	0.1577	0.1645	0.1645	1
52032	0.9026	0.2219	0.0	0.1577	0.057	0.057	1
197	0.4679	0.257	0.0	0.1851	0.4513	0.3824	0
299	0.3255	0.5771	1.0	0.1851	0.4504	0.4919	0
65	0.9288	0.1425	0.0	0.4781	0.3183	0.1552	0
26	0.7904	1.5808	0.0	0.1982	0.1662	0.3171	0
65	0.4311	1.9401	0.0	0.0788	0.3032	0.2463	1
29	1.1457	0.0393	0.0	0.0788	0.3049	0.2319	0
118	1.1064	0.1899	0.0	0.7564	0.071	0.3262	1
65	1.1353	0.2857	0.0	0.1659	0.4188	0.3977	0
6	0.4611	0.0299	0.0	0.5532	0.4352	0.493	0
51	0.6561	0.4444	0.0	0.456	0.3453	0.1331	0
16	0.7249	1.1269	0.0	0.2014	0.0449	0.1502	0
249	1.1457	0.1506	0.0	0.279	0.0737	0.2162	1
2	1.1245	0.185	1.0	1.2266	0.1539	0.4249	1
36	0.912	0.4848	1.0	1.2266	0.1565	0.4369	0
97	0.8873	0.2255	1.0	0.328	0.1752	0.47	0
70	1.1545	0.309	0.0	0.4338	0.2992	0.3316	1
32	1.1064	0.0393	0.0	0.0	0.0473	0.1484	0
11891	1.0835	0.5756	0.0	0.4674	0.3126	0.3126	0
11564	0.985	0.4361	0.0	0.4674	0.2369	0.2369	0
89	0.4517	0.8445	1.0	0.3963	0.1379	0.2221	0
143	0.6561	0.5503	0.0	0.3963	0.1451	0.2466	0
41	0.4762	0.7302	0.0	0.4382	0.2609	0.4628	0
29	1.2962	0.1506	1.0	0.4382	0.2625	0.4573	0
176	0.7249	1.1269	0.0	0.422	0.3551	0.3143	0
53	0.4762	0.6243	1.0	0.415	0.4848	0.0867	0
30	0.4311	1.9401	0.0	0.2206	0.197	0.0509	0
102	0.529	0.9419	0.0	0.4317	0.2721	0.0751	0
92	0.985	0.1504	0.0	0.3831	0.4275	0.1779	1
94	0.3255	0.984	1.0	0.3831	0.4305	0.1933	0
25	1.1064	0.0393	0.0	0.3831	0.433	0.206	0
64	0.8455	0.309	0.0	0.616	0.2999	0.4	0
35	1.0835	0.3251	1.0	0.3138	0.2768	0.449	1
21	1.062	0.5368	0.0	0.4857	0.1386	0.4404	0
66	1.3095	0.185	1.0	0.3409	0.4456	0.4939	0
68	0.9418	0.1163	1.0	0.4213	0.4407	0.4559	0
32	1.0835	0.3251	0.0	0.1404	0.1911	0.2224	0
236	1.8517	0.8962	0.0	0.4298	0.4786	0.1277	0
8	0.7904	1.5808	0.0	0.4298	0.4737	0.069	0
29	0.912	0.4848	1.0	0.8705	0.0081	0.0185	0
51	1.0835	0.3251	0.0	0.6071	0.4633	0.2091	1
22	1.062	0.1501	0.0	0.3819	0.3272	0.1726	0
74	1.062	0.1501	0.0	0.6888	0.0086	0.046	0
60	0.7904	0.3832	0.0	0.3051	0.3047	0.4641	0
77	0.9138	0.1724	0.0	0.0542	0.3168	0.1758	1
8							0
101	0.5079	0.5756	0.0	0.3148	0.1174	0.1363	0
74	1.1457	0.0393	0.0	0.1968	0.4482	0.3106	0
134	0.4679	1.3839	0.0	0.2547	0.4236	0.4244	0
19	0.4271	0.4848	1.0	0.1394	0.1392	0.24	0
6	0.6545	0.3455	0.0	0.0	0.0736	0.4091	0
16	0.9026	0.2219	0.0	0.0	0.1849	0.3702	0
122	1.0835	0.5756	0.0	0.1792	0.3528	0.2158	0
73	1.1457	0.0393	0.0	0.5671	0.364	0.379	1
82	1.062	0.1501	0.0	0.5671	0.363	0.3714	1
24	0.9026	0.2219	0.0	0.2861	0.1817	0.183	1
8	1.0835	0.3251	1.0	0.4748	0.208	0.1346	0
69	0.7249	0.2306	0.0	0.1774	0.1022	0.3881	1
86	1.0	0.0	0.0	0.3326	0.3697	0.3161	1
40	1.1064	0.6547	1.0	0.5781	0.4123	0.1471	1
67	1.1737	1.1976	0.0	0.5781	0.4134	0.141	1
3457							0
13	0.8952	0.5475	0.0	0.3268	0.1207	0.4552	0
52	1.062	0.5368	1.0	1.0556	0.0042	0.1137	0
7	0.8455	0.309	0.0	0.4	0.3028	0.4474	0
306	1.1457	0.1506	0.0	0.4323	0.2329	0.2808	1
121	2.3713	1.9401	0.0	0.4323	0.264	0.3636	1
42	0.9288	0.1425	0.0	0.4028	0.2431	0.3046	0
47	0.4517	0.6547	1.0	0.3221	0.3174	0.3863	0
27	1.1064	0.6547	1.0	0.4211	0.2647	0.4538	0
47	0.985	0.4361	1.0	0.3972	0.3859	0.4898	0
29	0.9138	0.1724	0.0	0.4094	0.4211	0.4926	0
4	0.8385	0.3231	0.0	0.7353	0.3651	0.4535	0
10	1.291	0.6349	1.0	0.5	0.253	0.2961	1
51	0.4586	0.6767	1.0	0.2917	0.1989	0.1875	0
6	1.1457	0.0393	0.0	0.2442	0.2357	0.3668	0
53	1.1064	0.0393	0.0	0.4326	0.387	0.2363	1
19	0.912	0.4848	1.0	0.4291	0.4791	0.0253	0
86	0.8668	0.2664	0.0	0.4091	0.0773	0.1352	0
8	0.6561	0.5503	0.0	0.2375	0.3912	0.3232	0
7932	1.0835	0.3251	0.0	0.6416	0.3737	0.3737	0
110	0.529	0.9419	0.0	0.36	0.1815	0.2161	0
14	0.912	0.1501	0.0	0.0842	0.0384	0.138	1
5	1.3455	0.6909	0.0	0.0842	0.0283	0.1015	0
68	0.8952	0.5475	1.0	0.3736	0.4553	0.2071	0
14	0.912	0.4848	1.0	1.1454	0.2604	0.3354	1
50	0.4762	0.6243	1.0	1.1454	0.2539	0.3558	0
338	0.7904	0.3832	0.0	0.6389	0.1019	0.3162	0
68	0.985	0.1504	0.0	0.1326	0.1315	0.0977	1
38	0.985	0.4361	0.0	0.5378	0.0406	0.3551	0
155	0.985	0.4361	1.0	0.3543	0.3689	0.4832	0
51	1.1245	0.185	0.0	0.4748	0.4204	0.3788	0
39	0.8455	0.309	0.0	0.3857	0.0913	0.2013	0
130	0.7249	1.1269	0.0	0.8343	0.0115	0.1481	0
200	1.1064	0.6547	1.0	0.3734	0.3936	0.4987	0
11	1.1353	0.2857	0.0	0.4093	0.0498	0.133	1
17	0.7249	0.257	0.0	0.0	0.3616	0.1448	0
114	2.3713	1.9401	0.0	0.2366	0.1205	0.1654	0
4	0.8455	0.309	0.0	0.1321	0.0886	0.4706	0
21	0.9296	0.1407	0.0	0.2273	0.1174	0.1057	0
49	1.0835	0.5756	0.0	0.0	0.2953	0.3967	0
23	1.1064	0.0393	0.0	0.2696	0.026	0.3803	1
68	2.3713	1.1976	0.0	0.3277	0.3075	0.2288	1
30	0.4586	0.9624	1.0	0.228	0.2459	0.3102	0
65	1.1457	0.0393	0.0	0.137	0.3702	0.262	1
11	0.6545	0.6909	0.0	0.137	0.369	0.2374	0
143	0.985	0.4361	1.0	0.2829	0.0271	0.4768	0
35	1.062	0.5368	0.0	0.2829	0.0326	0.426	0
123	0.7725	1.5988	0.0	0.4602	0.0163	0.2861	0
152	0.912	0.4848	1.0	0.4602	0.0148	0.2602	0
37	0.8455	0.309	0.0	0.2224	0.1945	0.4748	1
9	0.529	0.9419	0.0	0.1097	0.0856	0.1248	1
687	0.7725	1.5988	0.0	0.4805	0.3234	0.3022	0
576	0.4517	0.8445	1.0	0.4805	0.3085	0.3603	1
531	1.1127	0.2255	1.0	0.4805	0.3055	0.372	1
82							0
283	0.8455	0.309	0.0	1.0968	0.1253	0.2039	1
277	1.062	0.5368	0.0	1.0968	0.1272	0.1899	0
23	1.1457	0.0393	0.0	0.2961	0.2235	0.1264	0
50	0.9026	0.4069	1.0	0.2497	0.3578	0.0994	0
5	1.062	0.1501	0.0	0.1558	0.2974	0.054	0
106	1.1005	0.6243	1.0	0.2267	0.0401	0.4569	0
50	1.3455	0.3455	0.0	0.1642	0.287	0.2893	1
50	1.0	0.0	0.0	0.1642	0.287	0.2893	1
92	1.0	0.3455	0.0	0.4214	0.2853	0.1396	0
35	0.8952	0.5475	0.0	0.3876	0.0974	0.1708	0
2111	1.062	0.1501	0.0	0.3876	0.0369	0.3143	0
2309	0.529	0.9419	0.0	0.3876	0.0312	0.2652	0
2345	1.3095	0.185	1.0	0.3876	0.0301	0.2563	0
2621	1.0712	0.1425	0.0	0.3876	0.0221	0.1879	0
84	0.529	0.9419	0.0	0.3483	0.2574	0.0398	0
39	2.3713	1.1976	0.0	0.254	0.2484	0.0502	1
27	1.5988	0.6869	1.0	0.2929	0.1827	0.0653	1
2	0.985	0.1504	0.0	0.4354	0.0023	0.1198	0
7	0.4311	0.0299	0.0	0.2299	0.1598	0.1548	1
70	1.4211	0.4361	0.0	0.533	0.3751	0.0778	0
72	0.4271	0.6349	1.0	0.213	0.2798	0.106	0
122	0.8385	0.3231	0.0	0.5764	0.3463	0.4505	0
47	1.0835	0.3251	1.0	0.5764	0.3475	0.4752	0
53	0.9288	0.1425	0.0	0.3171	0.4295	0.4225	0
83	0.4611	0.0299	0.0	0.3169	0.4922	0.3103	0
28	0.5079	0.9007	0.0	0.3169	0.4928	0.2992	0
53	0.5079	0.5756	0.0	0.256	0.1189	0.1184	0
45							0
46	0.985	0.1504	0.0	0.6582	0.408	0.3343	1
42	0.7249	0.2306	0.0	0.1085	0.2201	0.2899	0
161	1.1064	0.6547	1.0	0.2129	0.1066	0.2039	1
35	0.985	0.5263	1.0	0.1683	0.1934	0.1627	1
30	0.985	0.4361	0.0	0.385	0.3443	0.2275	0
19	0.6545	0.6909	0.0	0.2078	0.1795	0.2626	1
40	0.4517	0.6547	1.0	0.2078	0.1758	0.278	1
34	0.912	0.4848	1.0	0.2803	0.2946	0.4824	0
16							0
232	0.7249	0.2306	0.0	0.1763	0.389	0.2142	0
10	1.291	0.0212	0.0	0.0	0.1509	0.3263	0
30	1.1064	0.6547	1.0	0.4065	0.2554	0.4394	0
1067	1.0704	0.1407	1.0	0.1347	0.4036	0.3471	0
59	1.1064	0.6547	1.0	0.1987	0.4485	0.3418	0
26	0.8668	0.2664	0.0	0.4286	0.3168	0.164	0
10	0.7725	1.5988	0.0	0.0	0.2663	0.047	0
86	1.062	0.1501	0.0	0.0	0.3969	0.432	0
56	0.8385	0.3231	0.0	0.0	0.333	0.3436	0
188	0.6545	0.3455	0.0	0.4499	0.1473	0.1998	0
65	0.4679	1.3839	0.0	0.3675	0.4212	0.4359	0
38	1.4211	0.4361	0.0	0.1373	0.4246	0.312	1
34							0
34	0.9555	0.8962	0.0	0.2278	0.1835	0.2522	0
286	1.291	0.0212	0.0	0.1794	0.0363	0.3361	0
11	0.7904	0.3593	0.0	0.4733	0.2375	0.2593	0
245	0.9288	0.1425	1.0	0.4151	0.0024	0.0554	0
68	1.0704	0.1407	0.0	0.3984	0.2811	0.2218	0
34	0.9026	0.2219	0.0	0.7849	0.4388	0.3839	0
56	1.0	0.3455	0.0	0.3438	0.3595	0.3115	0
274	0.9288	0.1425	0.0	0.2203	0.0165	0.2137	0
49							0
12							1
53	1.1457	0.0393	0.0	0.275	0.4843	0.126	0
127	1.1737	1.1976	0.0	0.1881	0.0172	0.3039	0
24	0.985	0.4361	0.0	0.15	0.3129	0.1739	0
72	0.7904	0.3593	0.0	0.2899	0.3334	0.4544	0
843	0.9288	0.1425	0.0	0.3803	0.4827	0.4025	0
47	1.1457	0.0393	0.0	0.077	0.3328	0.4486	0
185	0.985	0.1504	0.0	0.077	0.3293	0.4119	0
49	0.7249	0.2306	0.0	0.0853	0.0881	0.2567	0
48	0.7249	0.257	0.0	0.0	0.0838	0.2345	0
25							0
452	0.985	0.4361	1.0	0.2989	0.0488	0.4112	0
14	1.1737	0.7425	0.0	0.0	0.2512	0.1222	0
37	1.0582	0.1163	1.0	0.213	0.0916	0.0791	0
127	1.291	0.6349	1.0	0.3632	0.1395	0.213	1
163	1.062	0.5368	0.0	0.4177	0.1605	0.2073	0
23	1.0835	0.5756	0.0	0.4258	0.2048	0.4573	0
25	0.8952	0.5475	0.0	0.7081	0.4927	0.2372	0
21	1.062	0.1501	0.0	0.2292	0.2784	0.2521	0
1	1.291	0.0212	0.0	0.3218	0.182	0.2548	1
18	0.8668	0.2664	0.0	0.152	0.2886	0.0829	0
159	1.5988	0.5368	1.0	0.2469	0.2805	0.4888	0
97	0.4311	0.3593	0.0	0.2421	0.0521	0.2195	0
224	0.6545	0.3455	0.0	0.156	0.0277	0.361	0
58	1.0835	0.5756	0.0	0.0	0.2296	0.321	0
22	1.3095	0.185	1.0	0.0	0.2903	0.304	1
63	1.1245	0.2219	0.0	0.0	0.05	0.1611	0
20	0.9138	0.1724	0.0	0.2191	0.0139	0.1197	0
2	1.062	0.1501	0.0	0.3476	0.3741	0.2078	1
80	0.4611	0.3114	0.0	0.3476	0.3728	0.1786	0
8	0.985	0.4361	0.0	0.125	0.175	0.1426	0
25	0.4517	0.8445	1.0	0.2689	0.2051	0.31	1
67	0.9026	0.5771	1.0	0.2197	0.1489	0.3823	1
40	0.8455	0.309	0.0	0.6183	0.4851	0.4734	0
105	0.8668	0.2664	0.0	0.302	0.4027	0.3946	0
90	1.062	0.5368	0.0	0.302	0.4016	0.3852	1
7	0.7249	0.257	0.0	0.1822	0.1236	0.3041	1
11	2.3713	1.5988	0.0	0.2017	0.1626	0.3026	0
136	0.4517	0.6939	1.0	0.3013	0.454	0.1415	0
59	1.1545	0.309	0.0	0.1801	0.1376	0.0346	0
148	1.1457	0.1506	0.0	0.4206	0.0027	0.0155	0
90	1.0704	0.1407	0.0	0.4035	0.0772	0.1674	0
54054	0.6545	0.3455	0.0	0.3074	0.0863	0.0863	0
150							0
56	0.8455	0.309	0.0	0.297	0.1236	0.0931	0
134	0.9138	0.1724	1.0	0.8	0.1447	0.1308	1
164	1.1457	0.1506	0.0	0.8	0.1451	0.1368	0
176	1.062	0.5368	1.0	0.8	0.1452	0.1392	0
149	0.9138	0.1724	1.0	0.8	0.1459	0.1494	0
143	0.4762	0.6243	1.0	0.8	0.1459	0.1506	1
47	0.529	0.9419	0.0	0.3439	0.3049	0.4048	1
11	0.4311	0.3593	0.0	0.1055	0.0457	0.2574	0
68	1.1127	0.2255	0.0	0.0514	0.1005	0.4075	0
83	1.471	0.9419	0.0	0.0514	0.1005	0.4104	1
41	0.4679	0.4876	0.0	0.4052	0.135	0.4773	0
17	0.9026	0.5771	1.0	0.428	0.1628	0.394	0
110	1.1353	0.6767	1.0	0.4595	0.1757	0.316	0
221	0.8952	0.5475	0.0	0.4906	0.1916	0.2455	0
146	0.7249	1.1269	0.0	0.4906	0.1918	0.231	1
32	0.9418	0.1163	1.0	0.2031	0.1984	0.1969	1
500	0.7904	1.5808	0.0	0.3116	0.2464	0.2288	0
476	0.4311	0.7425	1.0	0.3116	0.2465	0.2322	1
464	1.2698	0.0212	0.0	0.3116	0.2465	0.234	0
50	0.4311	1.9401	0.0	0.4061	0.3461	0.3081	1
371	0.9026	0.5771	1.0	0.4061	0.3469	0.3545	0
516	0.9026	0.5771	1.0	0.4061	0.3474	0.3814	1
14	0.912	0.1501	0.0	0.1696	0.4524	0.475	0
122	2.3713	1.1976	0.0	0.3484	0.4018	0.498	1
98	0.985	0.1504	0.0	0.3066	0.3784	0.4208	0
188	0.9026	0.5771	1.0	0.3066	0.3781	0.4078	0
